name,shape_area,FIPS_ID,TotalPop,Female,Male,AgeU5,Age517,Age1824,Age2534,Age3544,Age4554,Age5559,Age6061,Age6264,Age6574,Age75P,BornInState,BornInOtherState,NativeBornOutOfUS,ForeignBorn,White,Black,Asian,Hispanic,TwoOrMore,MedHouseIncome,GINI,PubAssistYes,LaborUnemp,MaleHead,FemaleHead,Nonfamily,GrandHead,SexRatio,Age6064,AgeOld,NoSchool,LessThanHS,HSGrad,SomeColl,Bach,Master,Prof,Doc,AtLeastBachelor,BelowPoverty,BelowPovertyOccupied,BelowPovertyMarried,EthHet,PubAssist,UnempRate,MedHouseIncome.s,BelowPoverty.s,UnempRate.s,AtLeastBachelor.s,White.s,Black.s,n_call,p_call,p_call.s,p_call_employment,p_call_income,p_call_childcare,p_call_housing,p_call_homeless,p_call_substance,p_call_utilities,p_call_health,p_call_mental,p_call_no_childcare,p_call_no_housing,p_called_before,income,poverty100,poverty200,child_poverty100,umemployed,ageu18,ageu20,age65p,afdc_medicaid,multi_assist_medicaid,fertility,fertility_white,fertility_black,fertility_hispanic,fertility_asian,infantmortality,infantmortality_white,infantmortality_black,infantmoratlity_hispanic,infantmortality_asian,lowbirthweight,teenagemoms,moms_no_care,moms_adeq_care,moms_pub_care,child_lead_poison,hiv,hiv_aids,hiv_death,tuberculosis,pertussis,hepb,syphilis,gonorrhea,chlamydia,motor_death,suicide,homicide,chronic_death,cancer_death,lung_cancer_death,breast_cancer_death,cardiovascular_death,substance_abuse,injection_drug,alcohol_other_drug,asthma,angina,pneumonia,PopDen,PopDen.s
Dalton,56692406.515,2516180,6709,0.48174094499925474,0.5182590550007453,0.039201073185273515,0.15128931286331793,0.08525860784021463,0.06796840065583544,0.09047548069757043,0.2122521985392756,0.07825309286033687,0.01863168877627068,0.04337457147115815,0.10001490535102102,0.11328066775972574,0.7628558652556268,0.1915337606200626,0.00849605008197943,0.0371143240423312,0.9502161275898048,0.005813086898196452,0.01177522730660307,0.024742882694887464,0.006409300939037114,47013,0.4761,98,326,0,0.10816618911174786,0.37965616045845274,0.02447850148999574,0.9295369571469657,9.242250744884309e-6,0.2753018333581756,0.0010290183165260341,0.04074912533443095,0.31199835357069355,0.34780819098579957,0.1891335665774851,0.08293887631199835,0.016052685737806133,0.011319201481786376,0.29944433010907595,0.11489607390300231,0.6834170854271356,0.47738693467336685,0.9999096304652667,0.03510028653295129,0.08931506849315068,-1.251089166531919,1.5527200385873958,0.9515288665501113,-0.7125609185299554,0.5842082224090764,-0.4155253661576785,12,1.7886421225219853,-0.2761405605759556,0,0,0.2981070204203309,0,0,0,0.8943210612609926,0,0,1.4905351021016544,1.7886421225219853,0.16666666666666666,23634,0.027,0.19,0.015,0.078,0.258,0.246,0.18,0.034,0.015,44.9,46.1,0,0,NA,0,0,0,0,0,NA,NA,0.18,0.76,0.3,0,NA,74.7,0,0,0,0,0,0,283.7,0,0,0,591.4,142.2,34.2,38.1,177.2,1448.4,268.8,761.5,153.2,NA,296.1,30.65001343178976,-0.40618718919752594
East Longmeadow,33675451.1627,2519645,16017,0.5396765936192796,0.4603234063807205,0.05956171567709309,0.1542111506524318,0.06611725042142723,0.09614784291690079,0.1151901105075857,0.15227570706124743,0.07816694761815571,0.02840731722544796,0.04763688580882812,0.095585939938815,0.10669913217206718,0.7248548417306612,0.21208715739526754,0.004120621839295748,0.05893737903477555,0.8891802459886371,0.05263157894736842,0.022163950802272587,0.028594618218143224,0.006992570393956421,81655,0.4196,141,515,0,0.09604239112435833,0.29889054479218413,0.010033136966126658,1.1723857317238573,4.7477182390133036e-6,0.27832927514515826,0.005462112016646437,0.0547945205479452,0.25377145829720826,0.279348014565632,0.22073868562510837,0.13057048725507195,0.054187619212762266,0.006589214496271892,0.41208600658921446,0.043221539914974016,0.8360655737704918,0.25136612021857924,0.9999205279514135,0.02334823646299056,0.059290812802210456,0.05221628584585002,-0.1839752602097733,-0.2999003703242472,-0.014707575933340766,0.07998799779719816,0.7446980082719453,39,2.434912905038397,-0.057373695962194465,0,0,0.3746019853905226,0,0,0,0.4370356496222763,0,0.06243366423175376,2.060310919647874,2.434912905038397,0.20512820512820512,27659,0.034,0.116,0.048,0,0.248,0.251,0.201,0.011,0.006,47.9,47.9,0,NA,56.2,0,0,0,0,0,0.057,NA,0.12,0.923,0.137,0,0,0,0,0,NA,0,0,0,94.3,6.4,6.4,0,598.9,164.8,34.8,5.8,201.1,700.6,316.6,282.9,45.4,0,254.7,123.18718259679831,-0.02392841635790142
Easton,75713032.2379,2520100,23583,0.514141542636645,0.485858457363355,0.048975957257346395,0.17627104270025018,0.1409489886782852,0.10465165585379299,0.11465886443624645,0.15922486536912184,0.06610694144086843,0.026841368782597633,0.03290505872874528,0.07980324810244668,0.049612008650298946,0.7391341220370606,0.18203790866301997,0.009583174320485095,0.06924479497943434,0.8903447398549803,0.04677097909511088,0.017682228724080904,0.02777424415892804,0.015095619726073867,96059,0.4205,135,876,0,0.11368639129871812,0.2396737019293021,0.00794526594570735,1.0582126025484377,2.5334532295018836e-6,0.18916168426408855,0.0032113467585468654,0.033117013447514554,0.21121295243192614,0.27323208670636245,0.3157824312571085,0.12129524319261391,0.03003947280390714,0.015320800160567338,0.4824379474141969,0.030994550408719346,0.6373626373626373,0.46153846153846156,0.9999204014649876,0.01748025378738832,0.0654463952185282,0.5941252904082132,-0.48023885639166947,-0.043331951607569925,0.42114652884403203,0.08960793517573017,0.5994646904276503,11,0.46643768816520376,-0.7237153640605912,0,0,0,0,0,0,0,0,0.33922740957469366,0.424034261968367,0.424034261968367,0.4545454545454546,30732,0.02,0.078,0.006,0.075,0.244,0.283,0.121,0.018,0.003,42.5,42.6,50.6,30.9,NA,0,0,0,0,0,0.09,NA,0.118,0.905,0.101,0,NA,60.9,0,0,NA,NA,0,21.7,130.5,0,4.3,4.3,681.9,183.2,48.6,30.8,168,895.9,347.9,260.9,86.3,NA,304.4,80.6726236267366,-0.1995504208600546
Edgartown,74423034.6443,2521150,4217,0.4204410718520275,0.5795589281479725,0.026559165283376807,0.11785629594498459,0.06758359023002135,0.058572444866018494,0.12663030590467156,0.23120701920796774,0.054066872184017074,0.03319895660422101,0.10931942138961347,0.09200853687455537,0.08299739151055252,0.5333175243063789,0.35167180460042685,0.010196822385582168,0.10481384870761205,0.9357363054304008,0.031301873369694096,0.002608489447474508,0.01304244723737254,0.01470239506758359,60714,0.6029,0,150,0,0.0905292479108635,0.38231197771587744,0,0.7254500818330606,3.3796153188009125e-5,0.31752430637894236,0.0018055973517905506,0.18778212458621726,0.2684321396328619,0.2858862473668372,0.13271140535660547,0.0839602768582606,0.027986758952753536,0.013241047246464039,0.25789948841408367,0.060879368658399095,1,1,0.9999123240849775,0,0.07095553453169347,-0.7356285117479049,0.24387918765861466,0.1862923254261912,-0.9699452859368948,0.4645897457028258,0.21612004905599166,7,1.6599478302110504,-0.3197044158270401,0,0.4742708086317287,0,0,0,0.23713540431586436,0,0,0.4742708086317287,1.6599478302110504,1.6599478302110504,NA,25740,0.042,0.185,0.035,0.085,0.223,0.211,0.153,0.029,0.009,64,59.1,NA,NA,NA,0,0,0,0,0,0.122,0,NA,0.902,0.537,0,NA,228.8,0,0,0,0,0,0,NA,24.6,0,0,751.4,209.1,36.9,0,191.5,1474.3,355.9,203.4,NA,0,446.5,14.675536815375239,-0.47217563344372104
Egremont,48896215.2264,2521360,1123,0.5129118432769367,0.4870881567230632,0.012466607301869992,0.11041852181656278,0.04096170970614425,0.05075690115761353,0.07390917186108638,0.1647373107747106,0.11130899376669635,0.04363312555654497,0.0881567230632235,0.1495992876224399,0.15405164737310775,0.35529830810329477,0.560106856634016,0.012466607301869992,0.07212822796081923,0.9198575244879786,0.02404274265360641,0.013357079252003561,0.017809439002671415,0.020480854853072127,64044,0.4479,3,43,0,0.07650273224043716,0.4553734061930783,0.013303769401330377,1.053016453382084,1.1735516350825331e-4,0.43544078361531613,0.006389776357827476,0.055378061767838126,0.21725239616613418,0.20447284345047922,0.3003194888178914,0.17678381256656017,0.03301384451544196,0.012779552715654952,0.5228966986155485,0.010033444816053512,1,0,0.9999152788493485,0.00546448087431694,0.06485671191553545,-0.61034685490309315,-0.9881326858298093,-0.06791031030055301,0.671802197735168,0.3334144061596394,0.0362293100292113,NA,0,-0.8816075562161318,0,0,0,0,0,0,0,0,0,0,0,NA,41702,0.051,0.202,0.04,0.053,0.183,0.167,0.255,0.048,0.007,33.6,NA,0,NA,0,0,0,0,0,0,0,0,0,1,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,764.1,83.2,35,90,140.6,NA,NA,NA,0,0,NA,5.948428995972942,-0.5082261583904607
Falmouth,119229017.538,2523105,31550,0.5217749603803487,0.47822503961965135,0.036957210776545166,0.133946117274168,0.06589540412044374,0.08456418383518224,0.09664025356576862,0.14548335974643423,0.08114104595879557,0.026624405705229795,0.04117274167987322,0.15524564183835182,0.13232963549920762,0.644310618066561,0.2698890649762282,0.00786053882725832,0.07793977812995245,0.8815213946117274,0.041933438985736926,0.02827258320126783,0.016798732171156894,0.01613312202852615,66670,0.455,358,1127,0,0.08285672385980349,0.37894119372341983,0.00727942466233994,1.0910657476139978,2.148879473378859e-6,0.35537242472266245,0.0048174758087960465,0.06138128659828066,0.2593546243614768,0.2550770380829769,0.21940279911956476,0.12135055442501765,0.030856763154616055,0.0525769342580672,0.42418705095726567,0.05667060212514758,0.55625,0.4708333333333333,0.9999220080081174,0.026250183311335974,0.07243861678879034,-0.5115511699558031,0.1418995214461544,0.24810809585945034,0.06026249309473775,0.01671787438407916,0.4795841290515654,27,0.8557844690966719,-0.5919189455683546,0,0.03169572107765452,0.09508716323296355,0.03169572107765452,0.03169572107765452,0.06339144215530904,0.12678288431061807,0,0.09508716323296355,0.7290015847860539,0.7923930269413629,0.1111111111111111,27548,0.069,0.189,0.091,0.082,0.207,0.193,0.26,0.074,0.013,57.4,55,119,NA,NA,NA,NA,NA,0,0,0.106,0.047,0.126,0.909,0.478,0,NA,95.2,0,NA,NA,NA,NA,0,145.7,6.3,25.4,0,627.9,123.4,36.4,19.1,196.5,3224.2,1127.3,223.1,158.4,0,215.7,68.5354341347493,-0.24968754092535503
Franklin,69883445.6685,2525172,32731,0.5135498457120161,0.4864501542879839,0.05374110170786105,0.21239803244630473,0.0883871559072439,0.08930371818765086,0.14038678928233173,0.17136659436008678,0.06978094161498274,0.019981057712871588,0.036784699520332406,0.06330390150010694,0.054566007760227304,0.6647215178271364,0.25834835477070667,0.01677308973144725,0.06015703767070973,0.911337875408634,0.007729675231431976,0.03990101127371605,0.024136140050716445,0.01570376707097247,108272,0.4099,177,1194,0,0.07809266756635178,0.23850652271704903,0.0028161802355350742,1.0557090817736465,1.7343117299564327e-6,0.17463566649353823,0.004117953329862261,0.03796090310976476,0.19510578880106025,0.22473611965731055,0.33407488048468786,0.16131017181805274,0.023855729635064136,0.022956406494059733,0.5421971884318645,0.022329867674858225,0.14285714285714285,0.3333333333333333,0.999916722888501,0.01592442645074224,0.06546052631578947,1.0536042318633743,-0.6901866988426444,-0.04274295887969347,0.7913752700912324,0.2630331933433513,-0.36802980433899546,93,2.841343069261556,0.08020555892126255,0,0.09165622804069537,0.3055207601356512,0.061104152027130244,0.030552076013565122,0,0.18331245608139074,0,0,2.413614005071645,2.6580306131801654,0.25806451612903225,27849,0.028,0.09,0.031,0.075,0.303,0.318,0.094,0.02,0.003,46.4,46.1,NA,50,49.7,0,0,0,0,0,0.046,0.025,0.067,0.905,0.116,0,NA,16.3,0,0,0,0,0,NA,81.3,3.2,3.2,0,581,196.6,54.7,24.6,152.5,679.7,273.2,263.4,117.2,0,284.3,121.3061261190189,-0.03169881118763521
Foxborough,53994231.8711,2524820,17243,0.5062924085135997,0.49370759148640025,0.05213709911268341,0.16586440874557792,0.07289914748013687,0.11076958765876008,0.12590616482050687,0.16418256683871715,0.08142434611146553,0.03038914342051847,0.03862436930928493,0.07898857507394305,0.07881459142840573,0.7322971640665777,0.18981615728121556,0.006611378530418141,0.07127530012178855,0.9059328423128226,0.020066113785304183,0.032244968972916545,0.02754741054340892,0.013396740706373601,88766,0.4422,93,602,0,0.09764467321790672,0.3219466541881142,0.0038585786073223258,1.0254904264066722,4.002407512022467e-6,0.2268166792321522,0.009405414247157929,0.0526703197840844,0.1997219268831275,0.2734930890651836,0.33303345056023553,0.11507319865870615,0.022409421771489326,0.0035985932771734684,0.47411466426760446,0.024844720496894408,0.5555555555555556,0.48148148148148145,0.9999177084438445,0.014506317267197005,0.062487025119368905,0.31974717528232355,-0.6292510661962356,-0.166680297123333,0.36958097028053033,0.2183819663910969,-0.06231674650738462,NA,0,-0.8816075562161318,0,0,0,0,0,0,0,0,0,0,0,NA,32294,0.031,0.098,0.027,0.075,0.265,0.261,0.137,0.024,0.003,53.3,50.3,89.6,NA,62.1,NA,NA,0,0,0,0.086,NA,0.104,0.883,0.122,0,NA,36.8,0,0,NA,NA,0,0,190.3,0,5.9,0,802.5,196.7,55.4,8.5,295,1013,380.6,380.6,95.1,NA,218.2,82.7109922411978,-0.19113019045761667
Chilmark,53214011.9144,2513800,1051,0.5404376784015223,0.45956232159847765,0.035204567078972404,0.11988582302568981,0.046622264509990484,0.07231208372978117,0.19980970504281637,0.11893434823977164,0.09705042816365367,0.04567078972407231,0.07040913415794481,0.11607992388201713,0.0780209324452902,0.5137963843958135,0.4291151284490961,0.03139866793529972,0.025689819219790674,0.8896289248334919,0.049476688867745006,0,0.038058991436726926,0.022835394862036156,78333,0.593,3,27,0,0.046296296296296294,0.49691358024691357,0,1.175983436853002,1.1044712072504008e-4,0.31018078020932444,0,0.004767580452920143,0.17044100119189512,0.24076281287246723,0.3706793802145411,0.13825983313468415,0.028605482717520857,0.04648390941597139,0.5840286054827174,0.08588957055214724,0.7857142857142857,0.7857142857142857,0.9999204663946529,0.009259259259259259,0.045,-0.07276439404558085,0.8498838260437818,-0.8955501390804131,1.0505350689036907,0.0836945543668168,0.6665157120482472,1,0.9514747859181731,-0.5595271507491208,0,0,0,0,0,0,0,0,0,0.9514747859181731,0.9514747859181731,NA,30029,0.076,0.151,0.096,0.059,0.208,0.192,0.23,0.013,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,848.6,320.4,0,0,187.3,1694.9,NA,NA,0,0,NA,5.11533974381793,-0.5116675396004997
Framingham,68686392.9684,2524925,70443,0.52739094019278,0.47260905980722,0.06637990999815453,0.14391777749386028,0.10152889570290874,0.14877276663401615,0.14063853044305324,0.13883565435884332,0.06954559005153102,0.02259983248867879,0.030450151186065328,0.06808341495961273,0.06924747668327584,0.5255454764845336,0.1769089902474341,0.03248016126513635,0.265065372002896,0.6625498630098093,0.05878511704498673,0.0807461351731187,0.1546072711270105,0.028306574109563762,68219,0.4519,919,2430,0,0.12057865916826994,0.355668195944946,0.005276984053829846,1.115913733028956,7.530909199600261e-7,0.1903808753176327,0.010541081337541515,0.10990779132372053,0.23464735854116386,0.18557253955484043,0.28326835406481427,0.13872558120345732,0.02446521030591827,0.02341316500608536,0.4698723105802752,0.08532873959230548,0.09152086137281291,0.3876177658142665,0.9999527148642409,0.0340017759360663,0.059709560901294936,-0.4532745073574207,0.836294724905855,-0.28244669488682395,0.3432981521115214,-1.7922160174762436,0.8971907183917329,1454,20.64080178300186,6.105438139396416,0.05678349871527334,0.17035049614582,2.8249790610848486,0.15615462146700168,0.14195874678818335,0.08517524807291,0.5252473631162784,0.08517524807291,5.408628252629786,16.169101259174084,18.83792569879193,0.297799174690509,27758,0.08,0.211,0.116,0.064,0.214,0.238,0.136,0.057,0.015,64.5,60.7,61.6,71.8,76.9,5.2,4.8,0,NA,NA,0.106,0.054,0.108,0.915,0.427,0,NA,295.5,2.9,NA,7.6,NA,9.1,24.4,330.5,7.3,7.3,1.5,585.2,139.9,35.2,10,161.5,1536.9,508.7,246.8,155.7,NA,321.2,265.62252631918744,0.564453097704006
Abington,26340137.3831,2500170,16112,0.5566658391261172,0.44333416087388283,0.04834905660377359,0.1525571002979146,0.10042204568023833,0.12804121151936446,0.1433093346573982,0.1426266137040715,0.08403674280039722,0.029915590863952332,0.04108738828202582,0.08354021847070506,0.046114697120158886,0.8300024826216484,0.09862214498510427,0.011047666335650446,0.060327706057596825,0.9170183714001986,0.01452333664349553,0.027184707050645483,0.022219463753723932,0.011295928500496525,80148,0.3888,35,734,0,0.12858326429163214,0.29063794531897263,0.016032662816172077,1.255634887302254,4.406838328325357e-6,0.20065789473684212,0.016078884249800123,0.03722128453406769,0.29421693168695034,0.35542329217375856,0.2366527494003731,0.06724704628231323,0.004708181575908323,0.004530514346628764,0.3131384916052234,0.015884139219808455,0.29411764705882354,0.10294117647058823,0.999915763366634,0.00579950289975145,0.07611739085346884,-0.0044802477472825255,-0.8463686184499325,0.4014416361737561,-0.6277209492328951,0.30996003194444705,-0.19967400253405232,33,2.048162859980139,-0.18829110246660705,0,0.062065541211519366,0.12413108242303873,0.062065541211519366,0,0,0.3103277060575968,0,0.062065541211519366,1.6757696127110229,1.7378351539225423,0.15151515151515152,23380,0.036,0.127,0.041,0.088,0.256,0.252,0.119,0.031,0.006,61.3,59.3,NA,93.3,67.4,NA,NA,0,0,0,0.062,NA,0.104,0.901,0.194,0,NA,55.2,6.3,0,NA,NA,0,NA,165.6,0,12.5,6.3,808.8,177.7,48.3,26.8,266.2,3409.9,1741.8,398.6,131.1,NA,278.6,158.42699594670825,0.12164257881932873
Acushnet,48820318.7266,2500520,10374,0.49469828417196837,0.5053017158280316,0.03470213996529786,0.1507615191825718,0.10998650472334683,0.10227491806439175,0.12338538654328128,0.16136495083863506,0.07644110275689223,0.03200308463466358,0.04038943512627723,0.0816464237516869,0.08704453441295547,0.7845575477154425,0.09080393290919607,0.008000771158665895,0.11663774821669559,0.9338731443994602,9.63948332369385e-5,7.71158665895508e-4,0.029207634470792367,0.02583381530749952,67421,0.3861,163,504,0,0.10493985154850269,0.2579984642948554,0.005609684086211987,0.9790156428843952,6.978264869957665e-6,0.24108347792558316,0.007251333971815569,0.17006430428239158,0.3468326720481598,0.2520180599261185,0.16746476946230673,0.05240114926802572,0.005609522506498837,0.005609522506498837,0.23108496374333015,0.02104173853052777,0.7704918032786885,0.4918032786885246,0.9999127027260281,0.041719989761965705,0.08296296296296296,-0.48329695845716836,-0.7213984515353926,0.6867692449290205,-1.136070349557767,0.4491980867496936,-0.5571924610999148,10,0.963948332369385,-0.5553047741206734,0,0.0963948332369385,0.192789666473877,0,0,0,0,0,0,0.6747638326585695,0.8675534991324465,0.2,21753,0.038,0.166,0.022,0.108,0.234,0.23,0.158,0.035,0.011,44.7,42.9,NA,NA,NA,0,0,0,0,0,NA,0.061,0.111,0.765,0.276,0,NA,113.9,0,0,0,0,0,NA,123.4,0,0,0,601.3,143.7,47.4,31,198.7,1110.6,484.1,218.3,162.7,NA,180.7,55.03556167925095,-0.3054537235835726
Agawam,63199388.8919,2500840,28688,0.5188232013385388,0.48117679866146124,0.048034021193530396,0.15218906860011155,0.07707055214723926,0.1111266034578918,0.12175822643614055,0.1560931399888455,0.08376324595649749,0.02638733965421082,0.043223647518126046,0.09160624651422197,0.08874790853318461,0.7175125488008923,0.17505577244841047,0.027398215281650866,0.08003346346904629,0.8896402677077524,0.013385387618516454,0.025829615170105968,0.06061767986614612,0.004775515895147797,61494,0.4023,294,931,0,0.09287952646239554,0.36115947075208915,0.008562723261189325,1.0782381918284556,2.4264844942950663e-6,0.24996514221974342,0.003472724641875271,0.07620701297448512,0.30598562677856556,0.3335744947667969,0.18019582308397242,0.08696281290695992,0.009935851058698692,0.007138378430521391,0.2842328654801525,0.05818231366671209,0.585480093676815,0.3957845433255269,0.9999204019353339,0.02559192200557103,0.059473616966909414,-0.7062832587932644,0.17852874219296824,-0.2922809815646551,-0.8068010947133787,0.0837882583726794,-0.22787386544940386,88,3.067484662576687,0.1567559595686184,0,0,0.1045733407696598,0.06971556051310653,0,0.06971556051310653,0.5577244841048522,0,0.6274400446179588,2.5794757389849416,2.6143335192414945,0.3181818181818182,22562,0.056,0.158,0.07,0.084,0.221,0.225,0.181,0.04,0.008,55.9,55.7,NA,45.5,55.1,NA,NA,0,0,0,0.066,0.026,0.227,0.844,0.331,0.013,NA,73.6,0,0,NA,NA,NA,NA,101.6,3.5,21.1,0,697.2,171.2,35.9,16,196.3,942.3,381.8,634,79.3,NA,275.1,117.56692607954992,-0.04714495062962035
Amesbury,35563042.0352,2501260,16907,0.5033418110841663,0.4966581889158337,0.04749512036434613,0.1540190453658248,0.0712722540959366,0.10060921511799846,0.1513574259182587,0.17619920742887563,0.08552670491512392,0.032826639853315194,0.04010173300999586,0.08055834861300053,0.060034305317324184,0.7330691429585379,0.21381676228780977,0.009108653220559532,0.0440054415330928,0.9358845448630745,0.007097651860176258,0.00934524161589874,0.02005086650499793,0.02608387058614775,76558,0.407,126,584,0,0.10630758327427356,0.3778880226789511,0.005243380232456523,1.0134571870906275,4.313501677607562e-6,0.21352102679363577,0.0029280195201301343,0.06368442456283042,0.23619357462383084,0.2716551443676291,0.2605124034160228,0.13403822692151282,0.018788125254168363,0.015128100854005693,0.4284668564457096,0.028480291638186377,0.224,0.168,0.9999123580371236,0.01785967399007796,0.05758233090120292,-0.13954365557697454,-0.5411600949932833,-0.3711109349956861,0.08677733785826142,0.46581435847285996,-0.38369216885399404,33,1.951854261548471,-0.22089218963351265,0,0,0.1182941976696043,0.05914709883480215,0,0.05914709883480215,0.1182941976696043,0,0.17744129650440646,1.7152658662092624,1.7744129650440645,0.18181818181818182,24103,0.059,0.186,0.076,0.083,0.261,0.243,0.124,0.053,0.009,66,65.4,NA,NA,NA,NA,NA,0,0,0,0.034,0.039,0.152,0.897,0.289,0.019,NA,78.2,0,0,NA,NA,0,NA,120.4,6.1,12.3,0,728.4,173.2,61.4,11.1,227.2,1462.3,391.2,210.6,145.4,NA,371.2,123.13043660949009,-0.024162826505388566
